Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
25,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1118,1,Y,Yes,14,3,4,0,1,4,3,1,0,1,0,Yes
26,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875,1,Y,Yes,20,4,2,0,8,2,2,8,5,2,2,No
45,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,18824,2,Y,Yes,16,3,1,0,26,2,3,24,10,1,11,Yes
55,Non-Travel,177,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,1,Y,Yes,15,3,4,1,34,3,3,33,9,15,0,No
21,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,2625,1,Y,No,20,4,3,0,2,2,1,2,2,2,2,Yes
46,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,18789,2,Y,No,14,3,3,1,26,2,3,11,4,0,8,No
34,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,4538,0,Y,Yes,12,3,4,0,4,3,3,3,2,0,2,No
51,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,4,Y,Yes,24,4,1,1,31,5,2,29,10,11,10,No
59,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512,6,Y,No,12,3,4,0,25,6,2,9,7,5,4,No
34,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,4,Y,No,13,3,3,2,15,2,4,11,8,5,10,No
28,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154,0,Y,Yes,11,3,3,0,5,2,2,4,2,0,2,No
44,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,19190,1,Y,No,14,3,4,2,26,4,2,25,9,14,13,No
34,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490,4,Y,No,11,3,4,2,14,5,4,10,9,1,8,No
35,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506,0,Y,Yes,14,3,4,0,4,3,3,3,2,2,2,No
42,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,6,Y,Yes,16,3,4,0,18,2,3,1,0,0,0,No
43,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,10231,3,Y,No,14,3,4,0,23,3,4,21,7,15,17,No
36,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410,9,Y,Yes,11,3,4,0,18,2,3,16,14,5,12,No
44,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,1,Y,No,11,3,4,1,10,2,3,10,7,0,5,Yes
28,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,1,Y,Yes,12,3,2,1,2,2,3,2,2,2,2,No
51,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838,0,Y,No,14,3,2,0,8,6,2,7,0,7,7,No
30,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,7,Y,Yes,18,3,3,0,10,3,3,8,4,1,7,No
29,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,3,Y,Yes,13,3,1,2,10,2,3,7,7,7,7,Yes
28,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,2,Y,No,11,3,2,0,5,2,2,3,2,1,2,No
25,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,1,Y,No,18,3,4,0,2,3,2,2,2,2,1,No
32,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209,1,Y,No,15,3,3,2,10,4,4,10,7,0,8,No
45,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,3,Y,No,22,4,3,0,22,4,3,0,0,0,0,No
39,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,6,Y,Yes,13,3,4,2,21,4,3,19,9,15,2,No
58,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,1,Y,No,12,3,4,2,2,3,3,2,2,2,2,No
32,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883,1,Y,No,18,3,1,1,10,3,3,10,4,1,1,Yes
39,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,0,Y,No,13,3,1,0,6,2,3,5,2,0,3,Yes
30,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627,0,Y,No,12,3,1,1,10,6,3,9,2,6,7,No
36,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,3,Y,No,12,3,1,0,10,0,3,7,7,1,7,No
46,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,6,Y,No,12,3,3,0,10,3,4,7,6,5,7,No
28,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674,0,Y,No,11,3,1,3,10,6,3,9,8,7,5,No
50,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880,4,Y,Yes,11,3,2,0,25,2,3,3,2,1,2,No
40,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,2,Y,Yes,12,3,3,0,9,2,3,5,4,1,0,Yes
52,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446,9,Y,Yes,19,3,3,0,10,2,2,8,7,7,7,Yes
30,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,1,Y,Yes,23,4,4,2,9,2,3,9,1,0,8,No
39,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,0,Y,No,11,3,1,0,9,6,3,8,7,1,7,No
31,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852,1,Y,Yes,19,3,1,1,10,5,2,10,8,9,6,No
41,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,1,Y,No,13,3,1,0,19,4,3,19,2,11,9,No
31,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302,1,Y,Yes,11,3,1,0,3,2,4,3,2,2,2,Yes
44,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362,4,Y,No,12,3,3,0,10,4,4,3,2,1,2,Yes
42,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,0,Y,Yes,13,3,4,0,21,3,2,20,8,2,10,No
55,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,4,Y,No,14,3,4,1,23,5,3,19,9,9,11,No
56,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,6,Y,No,14,3,1,0,36,4,3,7,3,7,7,No
40,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,9,Y,No,16,3,2,1,6,0,3,4,2,0,0,No
34,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,0,Y,No,11,3,4,1,10,0,2,9,7,1,6,No
40,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,1,Y,No,13,3,3,0,9,4,3,9,8,8,8,No
41,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,0,Y,No,17,3,4,1,10,2,3,9,3,1,7,No
35,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249,1,Y,Yes,11,3,2,0,9,3,3,9,6,1,1,No
51,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,1,Y,Yes,11,3,2,1,33,2,3,33,9,0,10,No
38,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,3,Y,No,15,3,4,1,11,3,3,7,7,1,7,No
34,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,1,Y,No,12,3,4,0,10,6,4,10,8,9,6,No
25,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669,3,Y,No,11,3,3,3,7,6,2,3,2,1,2,No
58,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008,7,Y,Yes,14,3,4,0,31,0,2,10,9,5,9,Yes
40,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387,3,Y,No,22,4,3,1,7,3,3,4,2,0,3,No
36,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639,2,Y,No,16,3,4,1,17,2,2,15,7,6,13,No
48,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898,1,Y,No,11,3,3,0,11,2,3,10,9,0,8,No
27,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534,8,Y,No,14,3,2,1,5,4,3,1,0,0,0,No
51,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,3,Y,No,16,3,2,0,29,1,2,5,2,0,3,No
18,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611,1,Y,No,15,3,3,0,0,5,4,0,0,0,0,No
35,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363,0,Y,No,12,3,2,1,10,0,3,9,7,0,0,No
27,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,3,Y,No,20,4,2,0,8,3,3,6,2,0,0,No
55,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695,6,Y,Yes,17,3,3,0,24,2,2,19,7,3,8,Yes
56,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402,4,Y,Yes,12,3,1,1,33,0,3,19,16,15,9,No
34,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029,1,Y,No,20,4,3,3,5,2,3,5,4,0,0,No
40,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,5,Y,No,20,4,2,3,15,0,3,12,11,11,8,No
34,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429,4,Y,No,13,3,1,2,10,1,3,8,7,7,7,No
31,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,7,Y,No,14,3,3,0,3,3,4,1,0,0,0,Yes
35,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614,0,Y,Yes,18,3,3,1,5,0,2,4,2,3,2,Yes
38,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,1,Y,No,11,3,4,3,4,2,3,4,2,0,3,No
34,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687,1,Y,No,11,3,4,0,14,2,4,14,11,4,11,No
28,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724,1,Y,No,11,3,3,1,5,0,3,5,3,0,4,No
31,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179,1,Y,Yes,15,3,4,2,10,3,2,10,2,6,7,Yes
39,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3,Y,Yes,12,3,4,2,8,2,4,5,4,1,4,No
51,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,2,Y,No,11,3,2,0,14,5,3,4,2,3,2,No
41,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,3,Y,Yes,14,3,1,2,12,4,2,6,2,3,3,No
37,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,7,Y,Yes,15,3,4,0,8,2,3,6,4,1,3,No
33,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,6,Y,No,13,3,1,0,8,2,4,5,4,1,2,No
32,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,0,Y,Yes,13,3,1,3,4,3,2,3,2,1,2,No
39,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3,Y,No,21,4,2,1,13,2,3,6,4,0,5,No
25,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232,2,Y,No,11,3,2,0,6,3,2,3,2,1,2,No
52,Travel_Frequently,322,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,13247,2,Y,Yes,11,3,2,1,24,3,2,5,3,0,2,No
43,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,1,Y,Yes,14,3,1,0,20,3,1,20,7,1,8,No
27,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,1,Y,Yes,11,3,4,0,6,3,3,6,2,4,4,No
27,Travel_Rarely,135,Research & Development,17,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,2394,1,Y,Yes,13,3,4,0,8,2,3,8,2,7,7,Yes
26,Travel_Rarely,683,Research & Development,2,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,0,Y,No,12,3,4,0,5,2,3,4,3,1,1,No
42,Travel_Rarely,1147,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,0,Y,No,14,3,3,1,21,5,3,20,7,0,9,No
52,Travel_Rarely,258,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950,9,Y,No,13,3,3,0,12,2,1,5,4,0,4,No
37,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629,4,Y,No,18,3,1,0,8,6,3,3,2,0,2,No
35,Travel_Frequently,200,Research & Development,18,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,9362,2,Y,No,11,3,3,0,10,2,3,2,2,2,2,No
25,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4,Y,No,11,3,2,1,7,2,2,3,2,0,2,No
26,Travel_Rarely,652,Research & Development,7,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,3578,0,Y,No,12,3,4,0,8,2,3,7,7,0,7,No
29,Travel_Rarely,332,Human Resources,17,3,Other,2,Male,51,2,3,Human Resources,1,Single,7988,1,Y,No,13,3,1,0,10,3,2,10,9,0,9,No
49,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,Male,97,2,2,Laboratory Technician,1,Single,4284,3,Y,No,20,4,1,0,20,2,3,4,3,1,3,Yes
29,Travel_Frequently,337,Research & Development,14,1,Other,3,Female,84,3,3,Healthcare Representative,4,Single,7553,0,Y,Yes,12,3,1,0,9,1,3,8,7,7,7,Yes
54,Travel_Rarely,971,Research & Development,1,3,Medical,4,Female,54,3,4,Research Director,4,Single,17328,6,Y,No,19,3,4,0,29,3,2,20,7,12,7,No
58,Travel_Rarely,1055,Research & Development,1,3,Medical,4,Female,76,3,5,Research Director,1,Married,19701,3,Y,Yes,21,4,3,1,32,3,3,9,8,1,5,No
55,Travel_Rarely,1136,Research & Development,1,4,Medical,2,Male,81,4,4,Research Director,4,Divorced,14732,2,Y,No,13,3,4,2,31,4,4,7,7,0,0,No
36,Travel_Rarely,1174,Sales,3,4,Marketing,1,Female,99,3,2,Sales Executive,2,Single,9278,3,Y,Yes,16,3,4,0,15,3,3,5,4,0,1,No
31,Travel_Frequently,667,Sales,1,4,Life Sciences,2,Female,50,1,1,Sales Representative,3,Single,1359,1,Y,No,12,3,2,0,1,3,3,1,0,0,0,Yes
30,Travel_Rarely,855,Sales,7,4,Marketing,4,Female,73,3,2,Sales Executive,1,Divorced,4779,7,Y,No,14,3,2,2,8,3,3,3,2,0,2,No
31,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,Female,93,3,4,Research Director,2,Single,16422,3,Y,No,11,3,3,0,9,3,4,3,2,1,0,No
34,Travel_Frequently,560,Research & Development,1,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996,5,Y,No,14,3,3,2,10,2,3,4,3,1,3,No
31,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,Female,34,2,1,Research Scientist,2,Single,1261,1,Y,No,12,3,3,0,1,3,4,1,0,0,0,Yes
27,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,2099,0,Y,No,14,3,2,0,6,3,4,5,0,1,4,No
36,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,5810,1,Y,No,16,3,3,0,10,2,2,10,4,1,8,No
36,Travel_Rarely,329,Sales,16,4,Marketing,3,Female,98,2,2,Sales Executive,1,Married,5647,4,Y,No,13,3,1,2,11,3,2,3,2,0,2,No
47,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,Male,74,3,1,Research Scientist,4,Married,3420,7,Y,No,12,3,3,1,17,2,2,6,5,1,2,No
25,Travel_Rarely,383,Sales,9,2,Life Sciences,1,Male,68,2,1,Sales Representative,1,Married,4400,3,Y,No,12,3,1,0,6,2,3,3,2,2,2,Yes
37,Non-Travel,1413,Research & Development,5,2,Technical Degree,3,Male,84,4,1,Laboratory Technician,3,Single,3500,0,Y,No,14,3,1,0,7,2,1,6,5,1,3,No
56,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,Female,90,3,1,Research Scientist,1,Married,2066,2,Y,No,22,4,4,1,5,3,4,3,2,1,0,No
47,Travel_Rarely,359,Research & Development,2,4,Medical,1,Female,82,3,4,Research Director,3,Married,17169,3,Y,No,19,3,2,2,26,2,4,20,17,5,6,No
24,Travel_Rarely,1476,Sales,4,1,Medical,4,Female,42,3,2,Sales Executive,3,Married,4162,1,Y,Yes,12,3,3,2,5,3,3,5,4,0,3,No
32,Travel_Rarely,601,Sales,7,5,Marketing,4,Male,97,3,2,Sales Executive,4,Married,9204,4,Y,No,12,3,3,1,7,3,2,4,3,0,3,No
34,Travel_Rarely,401,Research & Development,1,3,Life Sciences,4,Female,86,2,1,Laboratory Technician,2,Married,3294,5,Y,No,17,3,1,1,7,2,2,5,4,0,2,No
41,Travel_Rarely,1283,Research & Development,5,5,Medical,2,Male,90,4,1,Research Scientist,3,Married,2127,2,Y,Yes,12,3,1,0,7,5,2,4,2,0,3,No
40,Non-Travel,663,Research & Development,9,4,Other,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,3,Y,No,11,3,3,2,11,2,4,8,7,0,7,No
31,Travel_Rarely,326,Sales,8,2,Life Sciences,1,Male,31,3,3,Sales Executive,4,Divorced,10793,1,Y,No,18,3,1,1,13,5,3,13,7,9,9,No
46,Travel_Rarely,377,Sales,9,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,10096,4,Y,No,11,3,1,1,28,1,4,7,7,4,3,Yes
39,Non-Travel,592,Research & Development,2,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,3646,2,Y,Yes,23,4,2,0,11,2,4,1,0,0,0,Yes
31,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,3,Female,100,4,3,Manufacturing Director,2,Single,7446,1,Y,No,11,3,1,0,10,2,3,10,8,4,7,Yes
45,Travel_Rarely,1038,Research & Development,20,3,Medical,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,2,Y,Yes,18,3,2,1,24,2,3,7,7,0,7,No
31,Travel_Rarely,1398,Human Resources,8,2,Medical,4,Female,96,4,1,Human Resources,2,Single,2109,9,Y,No,18,3,4,0,8,3,3,3,2,0,2,No
31,Travel_Frequently,523,Research & Development,2,3,Life Sciences,2,Male,94,3,1,Laboratory Technician,4,Married,3722,6,Y,Yes,13,3,3,1,7,2,1,2,2,2,2,Yes
45,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,2,Male,55,3,3,Manufacturing Director,4,Married,9380,4,Y,Yes,18,3,4,2,10,4,4,3,1,1,2,No
48,Travel_Rarely,1221,Sales,7,3,Marketing,3,Male,96,3,2,Sales Executive,1,Divorced,5486,4,Y,No,11,3,1,3,15,3,3,2,2,2,2,No
34,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,Female,52,3,1,Human Resources,3,Married,2742,1,Y,No,15,3,4,0,2,0,3,2,2,2,2,Yes
40,Non-Travel,218,Research & Development,8,1,Medical,4,Male,55,2,3,Research Director,2,Divorced,13757,2,Y,No,11,3,3,1,16,5,3,9,8,4,8,No
28,Travel_Rarely,866,Sales,5,3,Medical,4,Male,84,3,2,Sales Executive,1,Single,8463,0,Y,No,18,3,4,0,6,4,3,5,4,1,3,No
44,Non-Travel,981,Research & Development,5,3,Life Sciences,3,Male,90,2,1,Laboratory Technician,3,Single,3162,3,Y,No,14,3,4,0,7,5,3,5,2,0,3,No
53,Travel_Rarely,447,Research & Development,2,3,Medical,4,Male,39,4,4,Research Director,2,Single,16598,4,Y,No,12,3,2,0,35,2,2,9,8,8,8,No
49,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,Male,96,3,2,Healthcare Representative,3,Married,6651,2,Y,No,14,3,2,1,20,0,2,3,2,1,2,No
40,Travel_Rarely,896,Research & Development,2,3,Medical,3,Male,68,3,1,Research Scientist,3,Divorced,2345,2,Y,No,14,3,3,1,8,3,4,3,1,1,2,No
44,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,4,Male,49,3,1,Research Scientist,2,Single,3420,1,Y,No,13,3,3,0,6,3,2,5,2,1,3,No
33,Travel_Frequently,430,Sales,7,3,Medical,4,Male,54,3,2,Sales Executive,1,Married,4373,0,Y,No,14,3,1,2,5,2,3,4,3,0,3,No
34,Travel_Rarely,1326,Sales,3,3,Other,4,Male,81,1,2,Sales Executive,1,Single,4759,3,Y,No,18,3,4,0,15,2,3,13,9,3,12,No
30,Travel_Rarely,1358,Sales,16,1,Life Sciences,4,Male,96,3,2,Sales Executive,3,Married,5301,8,Y,No,15,3,3,2,4,2,2,2,1,2,2,No
42,Travel_Frequently,748,Research & Development,9,2,Medical,1,Female,74,3,1,Laboratory Technician,4,Single,3673,1,Y,No,13,3,3,0,12,3,3,12,9,5,8,No
44,Travel_Frequently,383,Sales,1,5,Marketing,1,Female,79,3,2,Sales Executive,3,Married,4768,7,Y,No,12,3,3,1,11,4,2,1,0,0,0,No
30,Non-Travel,990,Research & Development,7,3,Technical Degree,3,Male,64,3,1,Research Scientist,3,Divorced,1274,1,Y,No,13,3,2,2,1,2,2,1,0,0,0,No
57,Travel_Rarely,405,Research & Development,1,2,Life Sciences,2,Male,93,4,2,Research Scientist,3,Married,4900,0,Y,No,24,4,1,1,13,2,2,12,9,2,8,No
49,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,3,Y,No,14,3,2,2,29,3,3,8,7,0,7,No
34,Travel_Frequently,829,Research & Development,15,3,Medical,2,Male,71,3,4,Research Director,1,Divorced,17007,7,Y,No,14,3,4,2,16,3,2,14,8,6,9,No
28,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,Male,92,3,1,Sales Representative,3,Married,2909,3,Y,No,15,3,4,1,5,3,4,3,2,1,2,Yes
29,Travel_Frequently,115,Sales,13,3,Technical Degree,1,Female,51,3,2,Sales Executive,2,Single,5765,5,Y,No,11,3,1,0,7,4,1,5,3,0,0,Yes
34,Travel_Rarely,790,Sales,24,4,Medical,1,Female,40,2,2,Sales Executive,2,Single,4599,0,Y,Yes,23,4,3,0,16,2,4,15,9,10,10,Yes
35,Travel_Rarely,660,Sales,7,1,Life Sciences,4,Male,76,3,1,Sales Representative,3,Married,2404,1,Y,No,13,3,1,1,1,3,3,1,0,0,0,No
24,Travel_Frequently,381,Research & Development,9,3,Medical,2,Male,89,3,1,Laboratory Technician,1,Single,3172,2,Y,Yes,11,3,3,0,4,2,2,0,0,0,0,Yes
24,Non-Travel,830,Sales,13,2,Life Sciences,4,Female,78,3,1,Sales Representative,2,Married,2033,1,Y,No,13,3,3,1,1,2,3,1,0,0,0,No
44,Travel_Frequently,1193,Research & Development,2,1,Medical,2,Male,86,3,3,Manufacturing Director,3,Single,10209,5,Y,Yes,18,3,2,0,16,2,2,2,2,2,2,No
29,Travel_Rarely,1246,Sales,19,3,Life Sciences,3,Male,77,2,2,Sales Executive,3,Divorced,8620,1,Y,No,14,3,3,2,10,3,3,10,7,0,4,No
30,Travel_Rarely,330,Human Resources,1,3,Life Sciences,3,Male,46,3,1,Human Resources,3,Divorced,2064,0,Y,No,21,4,1,1,6,3,4,5,3,1,3,No
55,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,4,Male,30,3,2,Healthcare Representative,3,Married,4035,0,Y,Yes,16,3,2,0,4,2,3,3,2,1,2,No
33,Travel_Rarely,1099,Research & Development,4,4,Medical,1,Female,82,2,1,Laboratory Technician,2,Married,3838,8,Y,No,11,3,4,0,8,5,3,5,4,0,2,No
47,Travel_Rarely,571,Sales,14,3,Medical,3,Female,78,3,2,Sales Executive,3,Married,4591,3,Y,Yes,17,3,3,1,11,4,2,5,4,1,2,No
28,Travel_Frequently,289,Research & Development,2,2,Medical,3,Male,38,2,1,Laboratory Technician,1,Single,2561,7,Y,No,11,3,3,0,8,2,2,0,0,0,0,Yes
